number,title,created_at,updated_at,closed_at,creator_name,assignees_num,labels_num,state,locked,author_association,comments_num,reactions_+1_num,reactions_-1_num,reactions_laugh_num,reactions_hooray_num,reactions_confused_num,reactions_heart_num,reactions_rocket_num,reactions_eyes_num,reactions_total_num,time_to_next_issue,creator_company,creator_followers_num,creator_following_num,creator_public_repos_num,creator_public_gists_num,creator_created_at,creator_updated_at
8144,[jest-each] broken TS types,1552906741,1620786337,1552920232.0,jgarces-tw,0,2,closed,1,NONE,1,0,0,0,0,0,0,0,0,0,19885.0,,0,0,5,0,1476427917,1610536274
8148,Jest depends on mock function variable name,1552926626,1620786333,1552927340.0,MathObsessed,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,88295.0,,0,0,6,1,1370425164,1619282769
8162,Issues with yarn pnp (potentially related to  `setupFiles` and `modulePaths`?),1553014921,1620687964,1553543992.0,billyvg,0,2,closed,1,NONE,12,0,0,0,0,0,0,0,0,0,28909.0,@getsentry ,148,10,159,28,1241120068,1728213707
8165,Using --runTestsByPath fails with symlinked network drive,1553043830,1681862905,1679244465.0,snowl,0,3,closed,1,NONE,4,1,0,0,0,0,0,0,0,1,549.0,,82,8,14,0,1297328671,1721626133
8166,toEqual assertion does not work with objects where the values are anonymous functions,1553044379,1620782983,1553101848.0,rmoskal,0,2,closed,1,NONE,8,0,0,0,0,0,0,0,0,0,26868.0,Most Media,19,13,26,8,1294896556,1720980051
8170,jest --watch does'nt work,1553071247,1620782985,1553073492.0,janryWang,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,18083.0,bytedance,728,98,95,13,1365093352,1727105107
8173,jest.mock nested user modules,1553089330,1620782978,1553192031.0,guxima,0,2,closed,1,NONE,6,0,0,0,0,0,0,0,0,0,19554.0,,12,24,11,0,1356424657,1641973389
8176,Mocking a node_module through __mock__/ fails in vanilla React-Native projects,1553108884,1620782982,1553109796.0,AlexandreRozier,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,6686.0,Rte,11,8,23,3,1441142406,1728982811
8178,ReactElement serializer does not support Suspense,1553115570,1620782981,1553122779.0,bvaughn,1,2,closed,1,CONTRIBUTOR,3,0,0,0,0,0,0,0,0,0,8897.0,Citadel,11164,1,165,65,1224291950,1727480866
8181,getTopFrame not returning the top frame when creating a custom inline snapshot matcher,1553124467,1620749194,1575791393.0,tanem,0,2,closed,1,CONTRIBUTOR,4,2,0,0,0,0,0,0,0,2,37360.0,,85,173,131,8,1288732868,1728860373
8185,async tests in describe block are not getting invoked.,1553161827,1620782980,1553162332.0,itsvkv,0,2,closed,1,NONE,1,2,0,0,0,0,0,0,0,2,6978.0,,1,3,12,0,1475653593,1723014821
8186,Importing a node module from react-spring/renderprops transforms it into an ES module and fails to run in node,1553168805,1681862907,1679244463.0,slikts,0,3,closed,1,CONTRIBUTOR,5,15,0,0,0,0,0,0,0,15,106273.0,,120,61,182,68,1255178215,1723484986
8196,Mock timers freezes execution,1553275078,1681862908,1679244461.0,vpanichkin,0,3,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,31689.0,,4,1,16,0,1454276032,1728743829
8197,document is null when running Jest test with Create React App,1553306767,1620731133,1553640271.0,jcald1,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,37275.0,,3,0,19,0,1380728924,1727810236
8199,test function.toString will return unexpected formatted string,1553344042,1620782973,1553346964.0,yeild,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,81419.0,,35,0,15,0,1479974190,1724297464
8202,Performance issue: with two cores 1 worker is faster than 2 workers,1553425461,1681862909,1679244459.0,drpicox,0,3,closed,1,NONE,7,8,0,0,0,0,0,0,0,8,11137.0,,61,8,248,49,1352459224,1723560094
8204,JEST_WORKER_ID starts with 0.,1553436598,1620782968,1553596949.0,dexterleng,0,2,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,35549.0,,187,22,45,1,1512282680,1729078680
8207,collectCoverageFrom ignored in monorepo,1553472147,1681862911,1679244457.0,RuneKR,0,3,closed,1,NONE,9,8,0,0,0,0,0,0,5,13,57734.0,,7,9,24,0,1397840954,1724460845
8212,Unable to upgrade to 24.3.0 or highter,1553529881,1620782967,1553535485.0,noahhoffman,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,71361.0,@adobe,1,0,7,0,1319053409,1712878965
8217, ReferenceError: define is not defined,1553601242,1620782966,1553620467.0,shashinr25,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,11038.0,,0,0,1,0,1517556185,1667953263
8219,String Templates are not handled correctly,1553612280,1620782966,1553618754.0,Elaniobro,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,11554.0,,25,16,56,2,1302013277,1729198817
8222,"""DeprecationWarning: Buffer()..."" using node.js v10",1553623834,1620782962,1553677971.0,vernak2539,0,2,closed,1,NONE,3,1,0,0,0,0,0,0,0,1,34702.0,Deliveroo,63,57,88,15,1292252432,1729423374
8225,Unable to mock react-native component dependency,1553658536,1620782963,1553675491.0,trglairnarra,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,37076.0,,0,1,3,0,1538354865,1628150419
8226,--testPathPattern should only match relative path,1553695612,1681862912,1679244455.0,lstkz,0,3,closed,1,CONTRIBUTOR,11,3,0,0,0,0,0,0,0,3,27039.0,,84,2,66,11,1369051893,1726464705
8228,Unable to use per project globalSetup/Teardown,1553722651,1620782959,1553789341.0,jaxxstorm,0,2,closed,1,NONE,6,0,0,0,0,0,0,0,0,0,65036.0,,263,116,385,18,1333882939,1729423526
8229,Sequelize with sqlite leaks memory according to Jest,1553787687,1681862914,1679244453.0,Akuukis,0,3,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,48011.0,,27,18,32,1,1398957118,1728378434
8236,Transformations not applied to forked processes,1553835698,1620760115,1553885005.0,wbinnssmith,0,2,closed,1,CONTRIBUTOR,7,0,0,0,0,0,0,0,0,0,16662.0,@vercel ,587,166,139,2,1303950161,1729423413
8238,transform not applied to file in parent directory,1553852360,1681862915,1679244451.0,dandv,0,3,closed,1,CONTRIBUTOR,5,4,0,0,0,0,0,0,0,4,2321.0,@anthropic,648,26,792,22,1226288431,1729322910
8239,lcov-report sorter.js,1553854681,1681862917,1679244450.0,ArthurOllier,0,3,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,22953.0,,0,2,2,0,1507102741,1729432037
8241,Projects not running properly,1553877634,1709769995,1707127507.0,justindra,0,3,closed,1,NONE,11,0,0,0,0,0,0,0,0,0,77972.0,,16,10,57,7,1367230056,1723242441
8246,`process.on('warning')` does not work inside tests,1553955606,1681862918,1679244448.0,ehmicky,0,3,closed,1,CONTRIBUTOR,4,10,0,0,0,0,0,0,0,10,715.0,,398,0,85,0,1405089986,1706225902
8247,Memory leak running with Jest+Datastore,1553956321,1620774354,1558690852.0,kirillgroshkov,0,2,closed,1,NONE,10,0,0,0,0,0,0,0,0,0,961.0,@NaturalCycles,68,186,34,10,1371802752,1720447807
8248,Memory leak running with Jest+Sentry,1553957282,1620777988,1554679231.0,kirillgroshkov,0,2,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,34338.0,@NaturalCycles,68,186,34,10,1371802752,1720447807
8250,Jest coverage does not give text summary in console,1553991620,1620753641,1554037871.0,arnavb,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,4406.0,,159,3,45,1,1502135213,1728059299
8251,async behavior incorrect,1553996026,1620782953,1553996411.0,himself65,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,120837.0,@run-llama,5459,47,331,16,1440828671,1724616759
8254,Test fails when mock function returns rejected Promise,1554116863,1620731143,1554226574.0,xadh00m,0,2,closed,1,NONE,6,5,0,0,0,0,0,0,0,5,184651.0,,4,0,2,4,1334671603,1715008847
8264,flaky jest --detectLeaks,1554301514,1681862919,1679244446.0,Akuukis,0,3,closed,1,NONE,3,2,0,0,0,0,0,0,0,2,1110.0,,27,18,32,1,1398957118,1728378434
8265,Testing fails when removing file in watch mode,1554302624,1681862921,1679244445.0,dsseng,0,3,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,6266.0,@siderolabs,121,72,76,11,1463832259,1729013008
8266,Error: jest-haste-map: Haste module naming collision,1554308890,1620777996,1554310777.0,duongduckien,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,2128.0,,4,2,65,0,1475657890,1725080806
8268,Error: Cannot find module '@jest/test-sequencer',1554311018,1620777997,1554359929.0,elliottsj,0,2,closed,1,NONE,6,0,0,0,0,0,0,0,0,0,63911.0,@cohere-ai ,118,83,209,36,1345351133,1729267394
8271,FormData is not defined ,1554374929,1620777994,1554375542.0,MikeMitterer,0,2,closed,1,NONE,2,6,0,0,0,0,0,0,0,6,6268.0,MangoLila GmbH,89,0,151,11,1250612799,1728604105
8272,`TransformIgnorePatterns` seems  to be broken for `@material-ui/core/es`,1554381197,1620777993,1554383477.0,jfaverie,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,102562.0,ekWateur,7,9,7,2,1451319681,1729499371
8275,After Jest update to latest - testMatch and testRegex cannot be used together,1554483759,1620777989,1554485062.0,svipas,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,32447.0,,25,0,11,0,1420666698,1726148155
8279,Asserting against a custom error class using .toThrow and .toThrowError never work in Typescript,1554516206,1620684364,1570607955.0,JasonShin,0,2,closed,1,NONE,8,6,0,0,0,0,1,0,0,7,31187.0,,144,29,81,23,1349838588,1729423605
8280,isEqual() on iterable ignores other properties,1554547393,1648339638,1645734039.0,jheeffer,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,145147.0,@Gapminder ,13,1,8,0,1333306571,1726757991
8284,before handlers timing out looks like the test timing out,1554692540,1681862922,1679244443.0,dandv,0,3,closed,1,CONTRIBUTOR,7,4,0,0,0,0,0,0,0,4,49460.0,@anthropic,648,26,792,22,1226288431,1729322910
8286,Test arguments are skipped during title parameter injection,1554742000,1620777973,1555411431.0,krizalys,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,80647.0,Krizalys,13,9,22,0,1330864979,1728793689
8295,this.equals not available in custom matcher,1554822647,1669248531,1666619106.0,christophgysin,0,2,closed,1,NONE,8,0,0,0,0,0,0,0,1,1,20793.0,,45,23,146,1,1292629431,1712070028
8297,Total assertion count expectations are inaccurate (with async expects),1554843440,1720483751,1717765545.0,ballercat,0,3,closed,1,NONE,15,12,0,0,0,0,0,0,0,12,73109.0,@paxosglobal,132,3,47,0,1303397783,1729285061
8302,Jest spawns a lot of workers on high CPU machines with low resources,1554916549,1620777984,1554918405.0,ardeshireshghi,0,2,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,83236.0,eArdi,7,30,91,56,1325535616,1727308340
8310,"Jest is ""stuck"" on only generating coverage for tested files, instead of all files",1554999785,1622247312,1555090835.0,rossPatton,0,2,closed,1,NONE,19,0,0,0,0,0,0,0,0,0,4020.0,,38,8,20,5,1348076035,1726876227
8313,Getting Async timeout error for non-async test,1555003805,1620777981,1555013662.0,tracker1,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,143487.0,,91,60,83,76,1287423200,1713045155
8322,Wrong type of argument of mockReturnValue.,1555147292,1681862873,1679244755.0,krivochenko,0,3,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,29012.0,,12,0,14,7,1397643579,1728524423
8327,"Error ""Cannot find module '../build/cli'""",1555176304,1620777975,1555176512.0,olegdovger,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,1062.0,,3,2,44,15,1312713274,1706573637
8328,"Error ""Cannot find module '../build/cli'""",1555177366,1620777962,1556138053.0,olegdovger,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,146804.0,,3,2,44,15,1312713274,1706573637
8332,globalSetup.ts script ignores tsconfig.json,1555324170,1681862875,1679244753.0,4ekki,0,3,closed,1,NONE,9,0,0,0,0,0,0,0,0,0,36321.0,,0,1,5,0,1524748118,1726671293
8334,Jest suppresses errors in describe callback when only running specific tests,1555360491,1651277325,1648386573.0,G-Rath,1,3,closed,1,CONTRIBUTOR,10,0,0,0,0,0,0,0,0,0,40340.0,@ackama,70,1,106,8,1356841430,1722239217
8336,"branch coverage extremely get lower, when jest version updated from 23.6 to 24.1",1555400831,1620777974,1555401161.0,da91love,0,2,closed,1,NONE,1,0,0,0,0,0,0,0,0,0,97055.0,,0,1,31,0,1503490755,1720159339
8338,Npm audit js-yaml HIgh vulnerability,1555497886,1620777965,1555500844.0,ghost,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,52126.0,,10339,0,0,0,1210659265,1523380953
8340,@jest/types differs from @types/jest causing typing conflicts,1555550012,1620687979,1555581889.0,willemneal,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,44878.0,,128,81,348,6,1330463853,1728981920
8343,Documentation issue in getting started section,1555594890,1620777963,1556113219.0,dcorns,0,2,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,42185.0,DRCTECH,15,4,153,5,1390624276,1705888775
8345,Jest - beforeAll can handle only one promise function,1555637075,1620716812,1555669644.0,Latchumi,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,25654.0,,1,2,13,0,1363778435,1654755236
8347,Error when use jest-environment-jsdom in Typescript,1555662729,1620777968,1555849788.0,lh0x00,0,2,closed,1,CONTRIBUTOR,4,0,0,0,0,0,0,0,0,0,13820.0,,93,321,89,18,1416383129,1727955008
8348,Bug with babel-jest when coverage mode is on,1555676549,1705968532,1703365459.0,ni1son,0,3,closed,1,NONE,8,6,0,0,2,0,0,0,0,8,37946.0,,3,2,6,0,1398117095,1723487572
8350,pretty-format: No color output ?,1555714495,1620777969,1555843596.0,Codelica,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,20868.0,Codelica,8,0,21,1,1283493648,1727727715
8351, `mock<X>Once` methods seem to be first-in first-out (unlike `mock<X>` methods),1555735363,1681862876,1679244751.0,G-Rath,0,3,closed,1,CONTRIBUTOR,10,0,0,0,0,0,0,0,0,0,118353.0,@ackama,70,1,106,8,1356841430,1722239217
8354,Jest with electron in watch mode fails to execute,1555853716,1620763579,1564408630.0,FallenAngel97,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,76857.0,,6,3,34,0,1442680921,1729251308
8360,execution order difference  between jest-jasmine2 and jest-circus,1555930573,1620723995,1588578326.0,luxflow,1,4,closed,1,NONE,8,0,0,0,0,0,0,0,0,0,28672.0,,3,1,25,0,1421212576,1700051337
8361,https://jestjs.io/support.html gives 404,1555959245,1620777964,1556029753.0,karanjitsingh,0,2,closed,1,CONTRIBUTOR,2,0,0,0,0,0,0,0,0,0,32377.0,@gatech,17,12,53,9,1370539324,1724377725
8364,jest --watch doesn't show coverage in Vue,1555991622,1681862878,1679244748.0,laggingreflex,0,3,closed,1,NONE,17,9,0,0,0,0,0,0,0,9,29146.0,,37,148,544,15,1349826983,1728317304
8365,Jest not reading .babelrc,1556020768,1620702582,1557382933.0,inf3cti0n95,0,2,closed,1,NONE,11,0,0,0,0,0,0,0,0,0,38555.0,@LetsSkribble,119,31,118,12,1438451189,1727317835
8369,requireActual doesn't behave the same as when unmocked,1556059323,1620777957,1556214514.0,RayStroud,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,24427.0,@amaabca ,2,0,10,0,1429300988,1727287875
8371,babel-jest is not compiling Vue JSX (h is not defined),1556083750,1681862879,1679244746.0,geekox86,0,3,closed,1,NONE,6,0,0,0,0,0,0,0,0,0,25111.0,,1,0,3,0,1348506633,1729235946
8373,TypeError: Cannot redefine property: inert,1556108861,1620770773,1560349816.0,bjankord,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,11787.0,Garmin,149,11,101,89,1298426556,1727868041
8375,Jest -u -t deletes all other snapshot files,1556120648,1620777959,1556140744.0,GSynergy,0,3,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,12419.0,,1,0,9,0,1341695295,1709825027
8376,mockImplementationOnce behaves differently than mockImplementation,1556133067,1620763537,1566469464.0,cdanielsen,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,70787.0,,44,45,68,2,1405450327,1727477935
8379,beforeAll: not skipped within describe.skip (again),1556203854,1620727540,1588361440.0,Rendez,0,2,closed,1,NONE,14,45,0,0,0,0,0,0,0,45,11330.0,,59,48,86,34,1236640449,1728659235
8380,SyntaxError: Unexpected token import when testing with Jest in React.js,1556215184,1620777956,1556230901.0,LaraMo,0,2,closed,1,NONE,2,0,1,0,0,0,0,0,0,1,4671.0,Ubisoft,2,4,17,0,1503675835,1707665337
8381,"Requires Babel ""^7.0.0-0"", but was loaded with ""6.26.3"".",1556219855,1620777955,1556276581.0,francoisromain,0,2,closed,1,NONE,1,0,0,0,0,0,0,0,0,0,72894.0,,29,17,26,2,1258850036,1727522457
8384,Async callback was not invoked within the 5000ms timeout - Error Message Improvement,1556292749,1681862881,1679244744.0,DannyBrown-xx,0,3,closed,1,NONE,12,29,0,0,0,0,0,0,5,34,5120.0,,14,0,9,1,1279899232,1643629564
8385,Maybe an error in the documentation,1556297869,1620777954,1556402348.0,Avivhdr,0,2,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,8094.0,@Collibra,13,4,28,0,1478282095,1722596626
8386,toHaveBeenCalledWith indifferent to parameters that have `undefined` or `null` as a value,1556305963,1620720384,1556577342.0,twelve17,0,2,closed,1,NONE,8,0,0,0,0,0,0,0,0,0,232087.0,@ghosts-inc,19,7,38,5,1305407960,1728483805
8393,JSDOM virtualConsole environment option defunct in parallel mode,1556538050,1620774379,1557091202.0,mzedeler,0,2,closed,1,NONE,6,0,0,0,0,0,0,0,0,0,64461.0,BestBrains,18,5,67,9,1267622757,1727248005
8395,Virtual mocks cannot be unmocked,1556602511,1620774385,1556607202.0,Blasz,0,2,closed,1,CONTRIBUTOR,1,0,0,0,0,0,0,0,0,0,123901.0,@atlassian,26,1,41,1,1346120420,1728213831
8403,Snapshots are not properly handling incomplete surrogate pairs,1556726412,1681862884,1679244740.0,dubzzz,0,3,closed,1,CONTRIBUTOR,12,0,0,0,0,0,1,0,0,1,4977.0,Pigment,266,91,177,47,1377334661,1729440657
8404,"Inconsistent failure ""cannot find module""",1556731389,1681862885,1679244737.0,shaunluttin,0,3,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,12739.0,,37,4,45,7,1343671748,1713579784
8407,--maxWorkers behavior unintuitive,1556744128,1681862887,1679244735.0,jrr,0,3,closed,1,NONE,6,1,0,0,0,0,0,0,0,1,158462.0,@atomicobject ,20,43,91,13,1260306375,1728731984
8415,While attached to a debugger jest swallows console.log,1556902590,1681862888,1679244733.0,abhishiv,0,3,closed,1,NONE,5,3,0,0,0,0,0,0,0,3,182446.0,@gratico ,31,90,37,2,1228044299,1729365841
8421,Console buffer not flushed before process exits,1557085036,1681862890,1679244731.0,dandv,0,3,closed,1,CONTRIBUTOR,6,0,0,0,0,0,0,0,0,0,21514.0,@anthropic,648,26,792,22,1226288431,1729322910
8423,Jest only handles 1 project even though it has multiple projects in the `projects` array,1557106550,1681862891,1679244728.0,pragmaticivan,0,3,closed,1,NONE,9,0,0,0,0,0,0,0,0,0,27638.0,,450,1652,175,21,1276119712,1729263827
8427,babel-plugin-jest-hoist: NodeJS v12 global.process and global.Buffer not enumerable,1557134188,1620774377,1557213715.0,IanSavchenko,0,2,closed,1,CONTRIBUTOR,2,5,0,0,0,0,0,0,0,5,79365.0,,12,2,18,4,1372505325,1704221619
8431,Trying to access mockedFunction.mock.instaces property gives undefined in Jest,1557213553,1620774376,1557218276.0,manastunga787,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,27217.0,,0,1,16,0,1388375991,1726514650
8433,Jest complains about non-existent obsolete snapshots which it fails to remove,1557240770,1620749207,1557850823.0,ChrisBoehmCA,0,2,closed,1,NONE,4,2,0,0,0,0,0,0,0,2,79304.0,,2,0,8,0,1534775371,1627664294
8442,A timeout in a beforeEach continues executing the dependant test cases,1557320074,1681862893,1679244726.0,baskillen,0,3,closed,1,NONE,7,4,0,0,0,0,0,0,0,4,23690.0,,4,5,8,0,1253868072,1703148875
8443,Strange tests titles on Node.js v12,1557343764,1620770789,1559507376.0,litichevskiydv,1,2,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,17442.0,@Byndyusoft ,16,7,38,26,1418494531,1727344170
8445,Verifying mock function is called on button click when using withFormik's handleSubmit,1557361206,1620774373,1557370499.0,sunilb0575,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,13018.0,,3,4,0,0,1499697114,1725244970
8446,instanceof not working on object returned by Rewire,1557374224,1620774363,1557952374.0,georgezlei,0,2,closed,1,NONE,9,0,0,0,0,0,0,0,0,0,95492.0,,7,1,18,0,1245423738,1725347637
8451,identity-obj-proxy doesn't work well in jest@24.8.0,1557469716,1620774371,1557504226.0,hojovi,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,48259.0,,1,5,15,0,1379601609,1728733263
8453,Installing Jest with NPM Breaks Start Script,1557517975,1620774369,1557563620.0,mhyrka,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,181673.0,,4,0,65,4,1481221730,1729274227
8457,Test fails,1557699648,1681862894,1679244724.0,Mansour-J,0,3,closed,1,NONE,8,2,0,0,0,0,0,0,0,2,72598.0,@asbbank,14,2,128,25,1434920380,1728905197
8460,Importing libraries in setupTests.ts throws TypeScript errors,1557772246,1620770747,1561388992.0,nareshbhatia,0,2,closed,1,NONE,3,1,0,0,0,0,0,0,0,1,24161.0,,250,9,140,0,1322227731,1727260156
8464,Internal/embedded <style> tags don't cascade correctly,1557796407,1620774362,1558056745.0,TidyIQ,0,2,closed,1,NONE,3,2,0,0,0,0,0,0,0,2,55188.0,,1,0,9,0,1555471618,1619222946
8466,Error: listen EADDRINUSE，How to resolve,1557851595,1620774366,1557857744.0,xingzhiFun,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,9794.0,,7,9,37,0,1436583476,1688622281
8467,"Prettier is used by `toMatchInlineSnapshot`, but it is not a dependency of `jest`",1557861389,1648253230,1645605357.0,suchipi,0,2,closed,1,CONTRIBUTOR,16,34,0,0,0,0,0,0,0,34,1148.0,https://controlzee.com/,793,10,270,8,1326844872,1725771508
8468,"[Bug/Feature] when reuse a describe block saved as a function, get fail for `Your test suite must contain at least one test.` but still executed. how to resolve this? ",1557862537,1620774365,1557863714.0,adamchenwei,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,187995.0,EEEEEZ LLC,12,7,127,4,1366377391,1720663569
8469,Coverage drops with Jest 24.8.0,1558050532,1679270914,1676654754.0,guyellis,0,3,closed,1,NONE,3,4,0,0,0,0,0,0,0,4,151234.0,,83,81,43,17,1343323668,1724719954
8473,async describe,1558201766,1620774359,1558267608.0,jcubic,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,147297.0,,505,6,218,45,1274183476,1724783057
8475,"""Received: serializes to the same string"" on object equality checking",1558349063,1726934379,,sabriele,0,2,open,0,NONE,43,94,0,0,0,0,0,0,1,95,32124.0,,1,2,36,0,1371030482,1723624982
8476,Cannot find module 'core-js/modules/es6.regexp.split',1558381187,1620763576,1558644645.0,amaankulshreshtha,0,2,closed,1,NONE,8,0,0,0,0,0,0,0,0,0,176542.0,Accenture,21,62,88,20,1475870872,1728750958
8484,uncaughtException causes beforeEach to execute before afterEach completes,1558557729,1651277328,1648386569.0,mdlavin,0,3,closed,1,NONE,8,0,0,0,0,0,0,0,0,0,58200.0,@lifeomic ,44,0,114,23,1248102960,1728501123
8488,Jest creates testEnvironments for tests that should have been filtered out using tags,1558615929,1620774355,1558645367.0,ghost,0,2,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,3537.0,,10339,0,0,0,1210659265,1523380953
8489,Website: Some Spanish translations are missing,1558619466,1620727545,1588323353.0,AlvaroBernalG,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,3023.0,,60,0,59,4,1429340825,1649319329
8490,[jest-haste-map] Incompatible package with Node 12 on macOS due to use of fsevents 1.2.7,1558622489,1620756738,1571490387.0,AxelTerizaki,0,2,closed,1,NONE,3,12,0,0,0,0,0,0,0,12,6197.0,,20,10,12,1,1369557622,1729225626
8491,Run jest in --watch --coverage doesn't update coverage info when files change,1558628686,1620723961,1567727229.0,bugzpodder,0,2,closed,1,NONE,4,5,0,0,0,0,0,0,0,5,60406.0,Facebook,42,2,32,1,1443204671,1727724031
8493,"Single test file causing ""heap out of memory""",1558689092,1620699931,1560446664.0,andyrichardson,0,2,closed,1,NONE,12,1,0,0,0,0,0,0,0,1,240515.0,,0,0,134,27,1422655690,1721173346
8497,Unexpected character #,1558929607,1620760144,1558948477.0,palashgupta98,0,2,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,141259.0,,8,3,45,1,1495969726,1728732763
8499,ReporterDispatcher set result.console to undefined,1559070866,1681862895,1679244722.0,jkblume,0,3,closed,1,NONE,7,0,0,0,0,0,0,0,0,0,6338.0,,8,5,22,0,1421431118,1727782096
8500,Jest snap files collide with ava snapshots,1559077204,1620774344,1559077443.0,StarpTech,0,2,closed,1,NONE,3,0,0,0,0,0,0,0,0,0,37747.0,"WunderGraph, Inc",367,47,177,33,1337687713,1727512217
8501,toEqual fails to match Array that is only order of terms different in TypeScript,1559114951,1620774344,1559145585.0,klren0312,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,21014.0,@ZZES-ZCDC,162,631,169,4,1423363897,1727091310
8503,toHaveBeenCalledWith does not use the descriptive mock name for arguments that are mocks,1559135965,1681862896,1679244719.0,hovsater,0,3,closed,1,NONE,3,3,0,0,0,0,0,0,0,3,2088.0,@pushdev ,59,18,168,87,1291103593,1724741781
8504,"""SyntaxError: Unexpected token ="" of imported file  babel/typescript",1559138053,1620774343,1559145663.0,i5heu,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,11512.0,,19,22,72,16,1475346956,1729473890
8505,Simulate change doest not work for formik's select elements,1559149565,1620774340,1559168995.0,sunilb0575,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,57083.0,,3,4,0,0,1499697114,1725244970
8508,Running test with the CLI option --runInBand differ from test.only(),1559206648,1620763539,1559600795.0,pwrnrd,0,2,closed,1,NONE,9,0,0,0,0,0,0,0,0,0,25080.0,,5,3,8,0,1350169577,1724942397
8509,Tests fails when an existing promise rejects during it's execution (without warning),1559231728,1651277331,1648386566.0,kasvtv,0,3,closed,1,NONE,4,4,0,0,0,0,0,0,0,4,157.0,,10,0,26,8,1334051015,1727201922
8510,Bug in glob matching for `testMatch`,1559231885,1681862898,1679244717.0,mbrowne,0,3,closed,1,NONE,3,2,0,0,0,0,0,0,0,2,1555.0,,17,1,100,21,1308952252,1727954592
8511,"in some special case, toMatchInlineSnapshot will not work",1559233440,1620774338,1559233482.0,heychenfq,0,2,closed,1,NONE,2,0,0,0,0,0,0,0,0,0,683.0,字节跳动,4,6,10,0,1540392844,1721980520
8512,"in some special case, toMatchInlineSnapshot will not work",1559234123,1620774337,1559265885.0,heychenfq,0,2,closed,1,NONE,4,0,0,0,0,0,0,0,0,0,19299.0,字节跳动,4,6,10,0,1540392844,1721980520
8513,Error installing jest with npm,1559253422,1620691558,1559254125.0,Wokoro,0,2,closed,1,NONE,5,0,0,0,0,0,0,0,0,0,64028.0,MakittosLLC,11,18,48,0,1478184226,1729354116
8518,.each done-async version wrong typings should be documented,1559317450,1681862900,1679244715.0,IlCallo,0,3,closed,1,NONE,3,2,0,0,0,0,0,0,0,2,100729.0,@dreamonkey ,90,6,8,21,1417462962,1729164445
